[15-Aug-2026 07:53:34 Europe/Kiev] 404 Not Found: [GET] URI -> /test | IP -> 5.248.93.169 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36
[20-Aug-2026 13:20:55 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.test | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:56 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.remote | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:56 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.bak | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:56 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.backup | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:57 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.save | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:57 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.old | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:57 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.sample | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:58 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.example | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:58 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.dev | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:58 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.prod | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:59 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.stage | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:59 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.ci | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:20:59 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.docker | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:00 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.live | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:00 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.preprod | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:00 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.uat | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:00 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.dist | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:01 Europe/Kiev] 404 Not Found: [GET] URI -> /.env.swp | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:01 Europe/Kiev] 404 Not Found: [GET] URI -> /.env~ | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:01 Europe/Kiev] 404 Not Found: [GET] URI -> /app/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:02 Europe/Kiev] 404 Not Found: [GET] URI -> /apps/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:02 Europe/Kiev] 404 Not Found: [GET] URI -> /web/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:03 Europe/Kiev] 404 Not Found: [GET] URI -> /site/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:03 Europe/Kiev] 404 Not Found: [GET] URI -> /public/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:03 Europe/Kiev] 404 Not Found: [GET] URI -> /admin/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:03 Europe/Kiev] 404 Not Found: [GET] URI -> /backend/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:04 Europe/Kiev] 404 Not Found: [GET] URI -> /server/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:04 Europe/Kiev] 404 Not Found: [GET] URI -> /frontend/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:04 Europe/Kiev] 404 Not Found: [GET] URI -> /src/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:05 Europe/Kiev] 404 Not Found: [GET] URI -> /core/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:05 Europe/Kiev] 404 Not Found: [GET] URI -> /core/app/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:05 Europe/Kiev] 404 Not Found: [GET] URI -> /core/Database/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:06 Europe/Kiev] 404 Not Found: [GET] URI -> /config/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:06 Europe/Kiev] 404 Not Found: [GET] URI -> /private/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:06 Europe/Kiev] 404 Not Found: [GET] URI -> /current/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:07 Europe/Kiev] 404 Not Found: [GET] URI -> /release/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:07 Europe/Kiev] 404 Not Found: [GET] URI -> /releases/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:07 Europe/Kiev] 404 Not Found: [GET] URI -> /shared/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:08 Europe/Kiev] 404 Not Found: [GET] URI -> /deploy/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:08 Europe/Kiev] 404 Not Found: [GET] URI -> /build/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:08 Europe/Kiev] 404 Not Found: [GET] URI -> /dist/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:08 Europe/Kiev] 404 Not Found: [GET] URI -> /public_html/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:09 Europe/Kiev] 404 Not Found: [GET] URI -> /htdocs/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:09 Europe/Kiev] 404 Not Found: [GET] URI -> /www/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:09 Europe/Kiev] 404 Not Found: [GET] URI -> /html/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:10 Europe/Kiev] 404 Not Found: [GET] URI -> /live/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:10 Europe/Kiev] 404 Not Found: [GET] URI -> /prod/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:10 Europe/Kiev] 404 Not Found: [GET] URI -> /dev/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:11 Europe/Kiev] 404 Not Found: [GET] URI -> /staging/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:11 Europe/Kiev] 404 Not Found: [GET] URI -> /laravel/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:11 Europe/Kiev] 404 Not Found: [GET] URI -> /symfony/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:12 Europe/Kiev] 404 Not Found: [GET] URI -> /wordpress/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:12 Europe/Kiev] 404 Not Found: [GET] URI -> /wp/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:12 Europe/Kiev] 404 Not Found: [GET] URI -> /cms/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:13 Europe/Kiev] 404 Not Found: [GET] URI -> /drupal/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:13 Europe/Kiev] 404 Not Found: [GET] URI -> /joomla/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:13 Europe/Kiev] 404 Not Found: [GET] URI -> /magento/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:14 Europe/Kiev] 404 Not Found: [GET] URI -> /shopify/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:14 Europe/Kiev] 404 Not Found: [GET] URI -> /prestashop/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:14 Europe/Kiev] 404 Not Found: [GET] URI -> /v1/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:15 Europe/Kiev] 404 Not Found: [GET] URI -> /v2/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:15 Europe/Kiev] 404 Not Found: [GET] URI -> /v3/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:16 Europe/Kiev] 404 Not Found: [GET] URI -> /rest/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:16 Europe/Kiev] 404 Not Found: [GET] URI -> /graphql/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:17 Europe/Kiev] 404 Not Found: [GET] URI -> /gateway/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:17 Europe/Kiev] 404 Not Found: [GET] URI -> /microservice/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:17 Europe/Kiev] 404 Not Found: [GET] URI -> /service/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:18 Europe/Kiev] 404 Not Found: [GET] URI -> /vendor/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:18 Europe/Kiev] 404 Not Found: [GET] URI -> /lib/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:18 Europe/Kiev] 404 Not Found: [GET] URI -> /database/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:19 Europe/Kiev] 404 Not Found: [GET] URI -> /resources/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:19 Europe/Kiev] 404 Not Found: [GET] URI -> /storage/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:20 Europe/Kiev] 404 Not Found: [GET] URI -> /uploads/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:20 Europe/Kiev] 404 Not Found: [GET] URI -> /internal/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:20 Europe/Kiev] 404 Not Found: [GET] URI -> /tools/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:21 Europe/Kiev] 404 Not Found: [GET] URI -> /scripts/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:21 Europe/Kiev] 404 Not Found: [GET] URI -> /portal/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:21 Europe/Kiev] 404 Not Found: [GET] URI -> /dashboard/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:22 Europe/Kiev] 404 Not Found: [GET] URI -> /panel/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:22 Europe/Kiev] 404 Not Found: [GET] URI -> /crm/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:22 Europe/Kiev] 404 Not Found: [GET] URI -> /erp/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:23 Europe/Kiev] 404 Not Found: [GET] URI -> /shop/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:23 Europe/Kiev] 404 Not Found: [GET] URI -> /store/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:23 Europe/Kiev] 404 Not Found: [GET] URI -> /saas/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:24 Europe/Kiev] 404 Not Found: [GET] URI -> /client/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
[20-Aug-2026 13:21:24 Europe/Kiev] 404 Not Found: [GET] URI -> /project/.env | IP -> 34.97.178.238 | Referer -> Direct | User-Agent -> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
